,name,time,tweet
140,Dodoljogja ☁️,2022-05-26 10:39:12+00:00,"@nurulfauzi28_ Sama ga si, yg Korea kan pemerkosaan dan pembunuhan juga. Cmiiw"
141,amai kidult,2022-05-26 10:31:27+00:00,"Baca kolom repnya gue rada jijik. Bisa2nya orientasi seksual dianggap kriminal, tapi giliran ada kriminal beneran g… https://t.co/X5qlUdNdVY"
142,txtdariorangsambat,2022-05-26 10:20:09+00:00,"@jttzain @petgoodboy @icebeay @deadnervously Hetero yang melakukan pemerkosaan salah
Homo yang melakukan pemerkosaa… https://t.co/lGBHCgK8nQ"
143,Yanu Aryanto,2022-05-26 09:37:20+00:00,"@meIedaq @Josevanie @Apriado8 @08Purnama @Ustadz_Ahong (2/2)
3. Masalah pemerkosaan terkait peristiwa ini adalah sa… https://t.co/0aPBnVi142"
144,Ariyanto Kurniawan,2022-05-26 08:47:56+00:00,"@BuronanMabes Semua macam kejahatan sepertinya ada di institusi ini. Dari pembunuhan,perampokan,pemerasan,pemerkosaan,apalagi maling banyak."
145,Hi,2022-05-26 08:36:45+00:00,"Giliran LGBT aja lu pada koar koar
Coba dah liat kasus pemerkosaan?apa banyak hukuman yang adil buat pelaku?dasar anj,tolol"
146,Mencintaimu dalam doa,2022-05-26 08:32:43+00:00,atau korban pemerkosaan jangankan artis orang berpangkat pun bisa dicopot dari jabatannya karena dibela netizen....… https://t.co/k2MSbk8dRz
147,detikcom,2022-05-26 08:32:17+00:00,Perwira Polda Sulsel AKBP Mustari didakwa melakukan pemerkosaan berkali-kali terhadap remaja putri. AKBP Mustari di… https://t.co/jq3T3rbgwA
148,A L`,2022-05-26 08:21:04+00:00,"miris gak sih kalian ???
disaat kita kecolongan dengan banyak kasus pemerkosaan sampai sang korban hamil hingga dib… https://t.co/rhjt51GuT0"
149,peci mireng,2022-05-26 08:03:59+00:00,Sbuah pemaksaan emng gak enak kcuali pemerkosaan
150,Joe_2,2022-05-26 07:21:05+00:00,"Oknum tsk polri disidang, kasus pemerkosaan abg berkali2.

https://t.co/V3eHBVWFvM

AKBP Mustari didakwa memperkosa… https://t.co/ioqZnSfFBS"
151,Evi Mariani,2022-05-26 06:57:21+00:00,"Di artikel Kompas tersebut, disebutkan TGPF menemukan 53 kasus pemerkosaan. Komnas Perempuan jg menerima laporan, d… https://t.co/FT7Aq8i4Gp"
152,atinR,2022-05-26 06:23:48+00:00,"Kalian tau apa yang sebenarnya terjadi,,
Ternyata jembatan yang kita lewati tadi pernah terjadi kasus pemerkosaan d… https://t.co/OSbsw1hHMM"
153,Lesmono,2022-05-26 05:37:38+00:00,@detikcom Percobaan pemerkosaan serta percobaan pembunuhan
154,JENNARI,2022-05-26 05:18:34+00:00,"@Lazyaftermood Kslo yg ttg lgbt kok cpt banget ya?. 
Sedangkan dulu yg uu ttg pelecehan , kekerasan dan pemerkosaan kok lama sekaliiii"
155,Bama fadara,2022-05-26 05:00:03+00:00,"@seruanhl ente mngkin penyuka cewe brpakaian minimalis ya.. 
gw g akan heran.. suatu saat nanti tangan ente di borg… https://t.co/aA3mZCbJPr"
156,𝙽𝚊𝚊 || 𝓴𝓲𝓶𝓱𝓪𝓷𝓫𝓲𝓷,2022-05-26 04:32:53+00:00,"@tanyakanrl Gak kaget baca itu😂 Dulu pas PKL SMK aku kan di kantor kejaksaan ya, nah pas bgt aku di Seksi Pidum (Pi… https://t.co/ESPw3fFxql"
157,ERA.id,2022-05-26 04:00:02+00:00,"Selain itu, perempuan yang mengandung dibolehkan melakukan aborsi dengan alasan kedaruratan medis. https://t.co/V1v3Lzs1n4"
158,Yosiiii,2022-05-26 03:56:25+00:00,@BoyzFess Ribet hukumnya... Padahal udah ada juga pasal soal pemerkosaan kenapa pake dipisah antara hetero sama yang enggak
159,KangBen,2022-05-26 02:55:09+00:00,"@rimbamantana Masih banyak bgt pasutri yg kayak gini, bahkan parahnya sampai ngajak ke saya utk bikin sekenario nge… https://t.co/vLAJceHVx7"
160,Hanum Larasati,2022-05-26 02:28:18+00:00,"@hambattusauda @ren2ja @anaqambingsaya @sudutsemesta @ud1n3 @WongSamar7 @na_dirs Banyak² baca, bung. Pompeii kena b… https://t.co/tSakEKyyI3"
161,Abdul Arif,2022-05-26 02:17:58+00:00,"Bagi seseorang yg kukenal mengabdikan hampir seluruh hidupnya untuk prinsip² kemanusiaan, tuduhan ""melindungi pelak… https://t.co/hNvAEk1x2H"
162,Gagaldot bukan Galgadot,2022-05-26 02:15:27+00:00,@djieantrax @txtdarigajelas Yang lu omongin adalah “wajar aja orang diperkosa karena pakaian tertutup karena ada ko… https://t.co/idPyRzYzAq
163,DJNX [Jason],2022-05-26 02:05:09+00:00,"@Cakra_Kresna99 @SimbokeSarah @seroja_merah @safirawwww @77bayoe Wkwkwk.. Lawak aja ente 🤣🤣

Mana ada yg jera &amp; kap… https://t.co/XCoDOxHjjL"
164,Gagaldot bukan Galgadot,2022-05-26 01:45:27+00:00,@djieantrax @txtdarigajelas Komentar tergoblok pas gue scroll. Permisif sama tindakan pemerkosaan.
165,irwan,2022-05-26 00:37:48+00:00,"@arvindonoviar Pembunuhan, pemerkosaan, korupsi, siap menyuap, penindasan dll semua sdh ada sblm ada Indonesia... A… https://t.co/c7V6a7Q7L9"
166,Guru Agama Garis Lucu,2022-05-26 00:37:10+00:00,"@GYatmoko @kangbudz @Mdy_Asmara1701 Ini NKRI.
beha dipajang di tanah abang saja bisa jadi alasan pemerkosaan."
167,🔰KanjengRaden™,2022-05-26 00:10:57+00:00,"Formula E sponsor Bir.
LGBT terbanyak daerah para Kadrun Padang &amp; Bogor.
Pemerkosaan massal para santri.
Gabener pe… https://t.co/6Gj10rmGhi"
168,Rifat Najmi,2022-05-26 00:07:57+00:00,"Kalo teh yang ditumpahin itu soal pemerkosaan atau KDRT emang pantes sih. Bikin databasenya sekalian.

Tapi kalo ng… https://t.co/F5qdTBc2Y0"
169,Yahya,2022-05-26 00:07:45+00:00,@Hayuningrat7 Kenapa pelaku pemerkosaan itu selalu guru ngaji pemegang konci surga? Kenapa.. Kenapa.. Kenapa..? https://t.co/4x6zetxTnO
170,siapa,2022-05-25 23:32:12+00:00,"@slice0fme Yaaa kalau gamau mah harusnya jangaan, kalau ada unsur pemaksaan berarti pemerkosaan kaan"
171,della_sasmita99,2022-05-25 23:30:02+00:00,"PEMERKOSAAN PEMBANTU PACAR YANG BINAL https://t.co/UKja5LCAWa 
#infodewasa #cerita18plus #beritahot"
172,detikcom,2022-05-25 21:33:30+00:00,Seorang bocah berinisial NK (14) memperkosa siswi SMP berusia 13 tahun di kuburan di Minahasa Selatan. Pelaku juga… https://t.co/KzW6BCYAFK
173,yor 𓅓,2022-05-25 20:36:22+00:00,"kasus percobaan pemerkosaan wartawan itu harusnya cepat sih diusut. lokasi ramai, siang hari, dan pasti banyak saksi kan."
174,dragon ball,2022-05-25 19:41:20+00:00,"Mundur rekayasa setelah dikasih jabatan sipil? 

Ini pemerkosaan demokrasi.  
Tujuan yg hendak dicapai oleh rezim m… https://t.co/3H5fia9g3p"
175,b e l u g a,2022-05-25 19:05:57+00:00,"berita sekarang, kalau gak pelecehan ya pemerkosaan 👍🏻"
176,ᝰ Charlie Puth (on ts Sunnie) ♡,2022-05-25 18:40:50+00:00,"ㅤㅤ
ㅤㅤㅤ♡ Consensual non-consent ♡
 ㅤㅤ
ㅤㅤAtau CNC merupakan kink dimana pasangan suka melakukan roleplay yang melibat… https://t.co/9awUBALKSK"
177,JPNN.com,2022-05-25 18:31:01+00:00,Seorang pria paruh baya residivis kasus pemerkosaan anak di bawah umur kembali ditangkap polisi di Banda Aceh. Pela… https://t.co/ZKSqpo1KBd
178,far,2022-05-25 18:20:07+00:00,Our Father ini menyuguhkan gambaran dari orang2 yg menggunakan teks agama untuk membenarkan perbuatannya sehingga l… https://t.co/tgjJ5Ekw1w
179,Riis,2022-05-25 18:05:25+00:00,"A b c d e fvck you 
“THE CASE HAS BEEN CLOSED DUE INSUFFICIENT EVIDENCE” 
Memang ya seorang Predator ga bisa di huk… https://t.co/SqFb7l4ndq"
180,EL의 방 🐺👑,2022-05-25 17:53:02+00:00,terakhir berita heboh dari kampung mama ku. (ini diceritain nenek soalnya heboh banget sekampung) . 16 cowo jadi te… https://t.co/X5r2bypkh8
181,Umpanlambung,2022-05-25 17:23:23+00:00,"@djieantrax @txtdarigajelas Mereka yg sok polos bilang: ""Tapi kan di luar sana banyak korban pemerkosaan di luar sa… https://t.co/jT1Z4YUHAA"
182,Cynthia Eka Putri B.,2022-05-25 16:46:03+00:00,Weh akhirnya sampe jg aku di episode pemerkosaan massal. HARUS SIAP HATI INI NONTONNYA KAYAKNYA
183,ale.,2022-05-25 16:37:59+00:00,"Mungkin kalo ga ada kasus pemerkosaan, pembunuhan, pelecehan seksual gue ga setakut ini 😀 https://t.co/UkmqEZwR6A"
184,Otabibar,2022-05-25 16:02:47+00:00,Adakah permohonan maaf sang mantan gubernur dki jendral intelijen ABRI yg warganya porak poranda karena pembunuhan-… https://t.co/K6IEAlAPy5
185,kosong,2022-05-25 15:54:04+00:00,"@EpicErris @timmymalachi Waduh, ini harusnya masuk kategori pemerkosaan"
186,cek film,2022-05-25 15:38:29+00:00,"Korban pemerkosaan yang bernama Jennifer Hills kini menjadi seorang penulis, hingga suatu ketika...
Selengkapnya kl… https://t.co/gZCUYpHwBH"
187,CEK FILM,2022-05-25 15:37:35+00:00,"Korban pemerkosaan yang bernama Jennifer Hills kini menjadi seorang penulis, hingga suatu ketika...
Selengkapnya kl… https://t.co/505nRLRoMK"
188,CEK FILM,2022-05-25 15:36:20+00:00,"Korban pemerkosaan yang bernama Jennifer Hills kini menjadi seorang penulis, hingga suatu ketika...
Selengkapnya kl… https://t.co/fjPmpJYBYq"
189,janjann🦆🦆,2022-05-25 15:35:11+00:00,"Ini masuk pemerkosaan ga sih kalo dicekokin miras dulu ? Kalo mreka ada anak cewek, jadi khawatir ke anak ceweknya… https://t.co/G8Wjo8BYEY"
190,Jaga Negara,2022-05-25 15:22:52+00:00,"@DJNXeo @seroja_merah @safirawwww @77bayoe Beda boy, si pasien belum melakukan pelecehan atau pemerkosaan.

Loe gak… https://t.co/YeVSjOW6x9"
191,Kelelawar Siang Malam,2022-05-25 14:36:54+00:00,@keuangannews_id Seharusnya yg jd concern kita bersama bukan orientasi seksual orang laen yg berbeda dgn kebanyakan… https://t.co/wg3uYHrWGt
192,Jawa Pos,2022-05-25 13:21:00+00:00,"Pemerkosaan Tak Hanya Dialami Perempuan, Siswa SMK Depresi Diperkosa Emak-emak https://t.co/EQGgSSL7YI"
193,Otabibar,2022-05-25 13:09:12+00:00,"@musniumar Inilah akibatnya mengkultuskan Islam mayoritas,terbukti pembantaian-pemerkosaan-penjarahan mei 98,apakah… https://t.co/gIQ5FEIIUe"
194,Jamur,2022-05-25 13:06:55+00:00,"@timmymalachi Baca replyannya satu satu, serem banget ya kayak bukan skandal mostly malah pemerkosaan ga sih 😢"
195,Magdalene,2022-05-25 13:00:03+00:00,"Melalui narasi Ayan Ranjana (Ayushmann Khurrana) sebagai Kepala Kepolisian Distrik, film  Article 15 menelusuri gel… https://t.co/d2SPxfNhBJ"
196,Jawa Pos,2022-05-25 12:38:21+00:00,"Pemerkosaan Tak Hanya Dialami Perempuan, Siswa SMK Depresi Diperkosa Emak-emak, Ini Kronologinya https://t.co/dPEk4xs4p4"
197,ci,2022-05-25 11:49:24+00:00,Jd ini lagi kuliah trs ngebahas tentang kasus pemerkosaan dlm rumah tangga trs bapaknya jelasin ini kenapa bisa di… https://t.co/JQYPVfuVAi
198,kiki 🎀,2022-05-25 11:37:52+00:00,"@ainurohman Baiklah ybs sdh minta maaf, tp smg diskusi ttg isu pelecehan seksual tdk ikut terkubur. Kuselipkan baca… https://t.co/k71DZIucll"
199,arul,2022-05-25 11:21:29+00:00,"@na_dirs Emang skrg maju dg UU sekarang ? utang byk, pemerkosaan byk, dg hukum islam org takut korupsi ataupun mali… https://t.co/bz65kg1ptZ"
200,naf 🌻 kinda i/a,2022-05-25 11:19:54+00:00,"Iya apalagi kalo pemerkosaan. beuuh malah dinikahin tuh :)) 
/miris https://t.co/PP5lOAkyok"
201,leri lari,2022-05-25 10:38:40+00:00,"@alqnsza @BBCIndonesia Kalo pemikirannya begitu malah bahaya, lu bisa jadi sikopet, karena berfikir, ""ah gua juga b… https://t.co/xLCnLdDyQ0"
202,YO ALI,2022-05-25 10:30:18+00:00,"@txtdarigajelas Maap ini yak, SEMISAL ini cewe jadi korban pemerkosaan orang tak dikenal ampe hamil sebanyak 60 kali, karna konten nya ini"
203,Nosa Normanda,2022-05-25 10:20:42+00:00,"Terus pelecehan seksual, pemerkosaan, misoginis, adalah hasil budaya dimana nilai kuasa ditentukan dari berapa bany… https://t.co/TNNzkIsEeh"
204,rian fantesa,2022-05-25 09:54:29+00:00,"@Sumartono0 @msaid_didu Begitu juga dengan pedofilia, pemerkosaan dan pencabulan dihukum penjara padahal dosa itu u… https://t.co/2ZwJAxsqYo"
205,Gus Uran🌻🌻🌻🏴,2022-05-25 09:00:45+00:00,"Mereka tak tahu berapa banyak orang normal di lecehkan oleh kaum LGBT, berapa banyak anak di pedopil oleh LGBT, waj… https://t.co/mh7Q5IGXGm"
206,duniaku duniamu,2022-05-25 08:19:38+00:00,@angkringanVIP Iya besok2 KLO ada yg perkosa ibumu atau istrimu digenjot pria lain diamkan saja kan urusannya Allah… https://t.co/rYrJBSzlqZ
207,duniaku duniamu,2022-05-25 08:16:41+00:00,@angkringanVIP @RickyNSas @na_dirs Iya besok2 KLO ada yg perkosa ibumu atau istrimu digenjot pria lain diamkan saja… https://t.co/zhDFmmwzra
208,❤Demon Queen ❤🇮🇩,2022-05-25 07:59:12+00:00,"Facebook mengingatkan kembali soal kasus yg pernah gw angkat di twitter Dan viral. 
Pelaku pemerkosaan dan pembunuh… https://t.co/9lj4AIvom3"
209,newsmerahputih,2022-05-25 07:58:00+00:00,"[HOAKS atau FAKTA]: Modus perampokan, pemerkosaan, maupun penculikan dengan menggunakan anak-anak yang seolah-olah… https://t.co/pdnnH8XEbU"
210,✞ ꜰᴀᴛʜᴇʀ ᴅᴀɴᴛᴇ ✞,2022-05-25 07:42:02+00:00,"Ada korupsi, penganiayaan, pembunuhan, pemerkosaan, dan sebagainya. Kalo ada gempa atau banjir yang disalahin LGBT. https://t.co/WnNf4m900E"
211,SiBulat,2022-05-25 07:27:11+00:00,"@Homo_sapiens21 @Anatta_21 kalo mereka dongengnya perang, pembunuhan, perampasan, dan pemerkosaan.. pantesan aja jadinya bgtu 😂"
212,diky yakin,2022-05-25 07:24:31+00:00,"@RioMarc88 @CNNIndonesia Gk ada aturan yg mengatur hubungan sesama jenis, jdi gk bisa dipidana selama bukan pemaksaan atau pemerkosaan"
213,ebi,2022-05-25 07:16:41+00:00,@na_dirs komennya bikin gregetan. emang yang dibenci Allah itu cuma dan hanya kaum sodom aja kah? kalo tukang selin… https://t.co/lenoFfIuR6
214,Tanyarl : ON 💚,2022-05-25 07:10:05+00:00,"TW // Pelecehan / Pemerkosaan
💚 2 tahun guys...  kasihan sama korbannya https://t.co/AKr7tV1rMx"
215,Mrs Red Sky 🌙 Awoo~ ୧⍤⃝🦖,2022-05-25 06:23:19+00:00,"Episode 1.
Awal dari dosa Aidan, pengorbanan Aidan demi lior, kematian pertama budak sex, kematian kedua korban pem… https://t.co/qlOWhNYvDB"
216,BubarkanPK$ #FNI #TT,2022-05-25 05:32:23+00:00,Tidak dalam Alquran dan Hadits untuk perempuan wajib menggunakan cadar. Masalah di diri dia sendiri ketika melihat… https://t.co/0bufb3mEO5
217,"Dr. (H.C) Luftwaffe Pilot, S.H , LLM, JKW-Maa'ruf",2022-05-25 05:02:45+00:00,Kena tindak pidana pemerkosaan nih si kucheng
218,User WC jongkok,2022-05-25 05:02:20+00:00,"@txtdarigajelas Ini loh yang bikin korban pemerkosaan banyak yang pake tertutup

Karena ada cewe begini yang bikin… https://t.co/XeasUVGJgX"
219,thefineryreport,2022-05-25 04:54:44+00:00,"Kasus marak namun jarang dilaporkan 

Sepanjang 2021, Komnas Perempuan mencatat ada:

 108 kasus kekerasan di dunia… https://t.co/zl7FlDcojz"
220,Nade,2022-05-25 04:51:50+00:00,"kenapa diganti asusila padahal to the point aja ""lakukan pemerkosaan"" kan yg awam belum tentu tau tindakan asusila… https://t.co/Tpnrs012jT"
221,Herri Permana 🇲🇨,2022-05-25 04:30:49+00:00,"Tidak ada yang lebih menjijikkan oleh aku daripada pemerkosa anak

https://t.co/HI3idzDF28"
222,akun moniker rahasia negara,2022-05-25 04:14:10+00:00,@indrahasto @timmymalachi @JSTrikukuh anying digilir wkwkwkw itu kasus pemerkosaan atau skandal bro wkwkwkw itu dik… https://t.co/JzQnfeDDlI
223,d r e i,2022-05-25 04:01:34+00:00,@nuekkiii lagian kesalahan manusia di luar sana masih banyak jadi kayaknya gak bisa menyudutkan salah satu perbuata… https://t.co/kZJpIzvm43
224,Ditya,2022-05-25 03:40:08+00:00,"Pemerintah jangan diam saja. OPM harus dibawa ke mahkamah Internasional atas pelanggaran HAM berat karena menyiksa,… https://t.co/2rSeIzB37x"
225,Ditya,2022-05-25 03:40:03+00:00,@Xkurcaci99 Pemerintah jangan diam saja. OPM harus dibawa ke mahkamah Internasional atas pelanggaran HAM berat kare… https://t.co/yVHLc2bDp5
226,CryptoIn77,2022-05-25 03:34:57+00:00,"Begal, rampok, pembunuhan, pemerkosaan dll , itu juga termasuk dosa, dan urusan Allah.

Sodom
Taik disodok2"
227,Free Porn Movies,2022-05-25 03:20:23+00:00,"Download Bokep #publicagent #jepang #pemerkosaan #faketaxi #fakeagent #anal #indo #perawan Semua nya lengkap
https://t.co/jSm2nV4kYI"
228,kumparan,2022-05-25 02:42:05+00:00,"Belum genap setahun usai menghirup udara bebas, seorang pria paruh baya berinisial NAS (56), warga Banda Aceh, haru… https://t.co/MkvVl3SSdA"
229,👁👄👁,2022-05-25 02:21:35+00:00,"@timmymalachi @onenonlysuh Kalo di kampung, dulu waktu bocah pernah denger, jangan lewat jalan yg menuju salah satu… https://t.co/gc72LaGtap"
230,Paan liat-liat 🦕🦕,2022-05-25 02:18:51+00:00,"@intel_swt @Aminakram_ Sama lewat pengecekan anal- yg otomatis korban pemerkosaan ""gender laki2"" juga pasti kena"
231,Opiniku,2022-05-25 02:11:45+00:00,"@OposisiCerdas Dan hormati KORUPTOR, Pelaku PEMERKOSAAN dan kejahatan lainnya, karena dosa itu urusan Allah."
232,Bocah GILA .,2022-05-25 02:07:52+00:00,"Di Ajak Berhijab banyak Alasan, Diajak pakai Baju Seksi Ikut ikutan giliran ada Pemerkosaan Bilangnya ""Semua Lelaki Busuk"""
233,Herald.id,2022-05-25 01:14:54+00:00,"Ada fakta terbaru yang terungkap pada keterangan M alias SR (45), emak-emak pelaku pemerkosaan terhadap D (16). Apa… https://t.co/vmtsH1QhwA"
234,Jaringan GUSDURian,2022-05-25 00:32:13+00:00,"Apa tagar (#) yang mewakili perasaanmu ketika mendengar kabar ini?

Polda Sulawesi Selatan Setop Pengusutan Kasus P… https://t.co/K4Fx3iINq7"
235,kacangkuacipermen,2022-05-25 00:31:25+00:00,@tauf13k_riyadi @LuckyCikgu_007 @RiuRizkiUtomo_ wakakaka tahun coba lihat sejarah tahun 70-90 an sebelum kaum penga… https://t.co/XdkDKO9KXZ
236,Pod,2022-05-25 00:11:51+00:00,"MASIH PADA BISA NGGAK KALIAN BILANG PEMERKOSAAN ITU TERJADI KARENA PAKAIAN KORBAN????????? Astaga, sakit hatiku 😭😭😭 https://t.co/gBtexM27QA"
237,Tarkunbangkit Kunaja,2022-05-24 23:16:26+00:00,"@msaid_didu Sumber al quran dn hadis melarang berperilaku bahkan pelaku lgbt,tp itu hal yg sdh pernah terjadi berab… https://t.co/fFxExwAME7"
238,Tabloid MODUS ACEH,2022-05-24 22:44:48+00:00,Personel PPA Satreskrim Polresta Banda Aceh Tangkap Pelaku Pemerkosaan dan Pelecehan Seksual Terhadap Anak di Bawah… https://t.co/K5Ap4tuxMr
239,Meme,2022-05-24 22:36:57+00:00,"@Pitatoess @timmymalachi Wkwk iyaa bang, itu kejadian 2018 lalu. Dan konteksnya bukan pemerkosaan ya ini, emang kat… https://t.co/YeUR4CQXw1"
240,まなの夫,2022-05-24 22:36:38+00:00,"Emang jancok UU TPKS ini. Pasal karet banget kayak UU ITE.

Bayangkan saja, kamu lagi enak-enak makan gorengan, gak… https://t.co/URpjocajSI"
241,Cendes villain,2022-05-24 19:43:29+00:00,"@na_dirs Saya pikir setiap manusia berbuat dosa dn salah, kamu doyan maksiat, dn temen2nya kan sama aja sm pelaku L… https://t.co/w9yOmZbIz6"
242,muhad_awi,2022-05-24 19:20:14+00:00,@didaadit @AkalBuku Apakah menurut anda wanita Indonesia harus menjadi korban pemerkosaan atau kebiadaban seksual o… https://t.co/BYz5VXNpvV
243,Kier ⿻,2022-05-24 18:12:06+00:00,"LATE RESP TAPI MAU RESP
Pernah baca Ao3 pokona mah tentang pemerkosaan gitu, biasanya saya nyaman aja genre gitu ta… https://t.co/W4q90lB2Zw"
244,August,2022-05-24 17:34:03+00:00,"Lihatlah berita yg beredar tiap hari, korban pemerkosaan bukan wanita berpakaian minimalis, tp mereka yg berada di… https://t.co/O6laUr37jX"
245,novembersunshine,2022-05-24 16:32:12+00:00,@PelatihBart @ZahariZahari13 @lbhpersjakarta @AJI_JAKARTA @KomnasPerempuan @faridgaban @the_geotimes @irenzzz Enlig… https://t.co/iKMCJCiKjN
246,PIKAQU,2022-05-24 16:31:43+00:00,"Di paksa mesum sama kk ipar...
Klik vidio full di bio @PIKAQU14 
Atau di kolom komentar ini 👇

Pemerkosaan https://t.co/b3lOAROMTC"
247,Serambi Indonesia,2022-05-24 16:07:43+00:00,"Tiga pemuda yang ditangkap tersebut berinisial AM (26), DBA (18) dan TAH (18), sedangkan dua yang masih buron adala… https://t.co/LgWmOOZcH2"
248,Otabibar,2022-05-24 15:43:31+00:00,"Melawan lupa,pembantaian-pemerkosaan-penjarahan 12-15mei 1998,untuk yg double minoritas bersiap siap dr skrg buat s… https://t.co/QEC1y1wqQD"
249,Cipo✍︎,2022-05-24 15:33:07+00:00,"@ryantioktf aku masih kurang percaya
soalnya dr kasus pemerkosaan gak ada tuh pemerkosanya diperkosa balik.. coba t… https://t.co/Rw26bC4Zke"
250,THE ANGRY WOLF SQUAD | ~ Anton Stefanus ~,2022-05-24 15:11:35+00:00,"@WagimanDeep212_ @ListyoSigitP @DivHumas_Polri .
.
WOOYY @tribunnews !!
GA USAH LO PAKE PERMISIF
SAMA PRILAKU BEJAD… https://t.co/6GoOij7lvD"
251,Media Indonesia,2022-05-24 15:00:03+00:00,Willy meminta Polri melakukan evaluasi dari penghentian kasus kekerasan seksual yang terjadi pada 3 anak di Luwu Ti… https://t.co/1A0eFqnShm
252,Tribunnews.com,2022-05-24 14:03:58+00:00,"Seorang Menteri di Prancis Tolak Mundur dari Jabatannya setelah Tersandung Tuduhan Pemerkosaan
 
https://t.co/rccoro6frx"
253,Dakwah HIJAB +62,2022-05-24 13:31:06+00:00,Di India setiap hari ada korban pemerkosaan.. bukan krn tidk memakai jilbab. Tp memakai jilbab setidaknya bisa mengurangi tindakan asusila
254,🦕saur 💚🐶| NOLO is coming💅,2022-05-24 12:29:46+00:00,"Kalau konteksnya untuk korban pemerkosaan, atau yg emang karena masalah medis, tentu aku terima. Tapi kalau alasann… https://t.co/q3QOJp9u8T"
255,meownism,2022-05-24 12:21:40+00:00,"nggak cuman perihal latar belakang individu tertentu, bahkan keingintahuan profil korban pelecehan seksual/pemerkos… https://t.co/wW5VVce7gx"
256,YSP,2022-05-24 12:13:44+00:00,"@Hayuningrat7 Harusnya pengasuh santriwati itu ustadzah, begini klo aturannya nggak jelas. Pemerkosaan santriwati a… https://t.co/uwn5ACx4oy"
257,Baskoro A. S.,2022-05-24 11:59:41+00:00,"Jadi dalam aktivitas melihat aksi sulap itu,

May berada di zona tersendiri dimana dia tidak sedang di dunia asliny… https://t.co/ze4ZAtkL32"
258,Baskoro A. S.,2022-05-24 11:43:19+00:00,Film 27 Steps of May menggambarkan dengan secara cantik bagaimana perempuan kehilangan agensinya karena pemerkosaan… https://t.co/7AyFVTKdwX
259,Amnesty International Indonesia,2022-05-24 10:58:53+00:00,"[BREAKING] ""Seperti kasus di Medan, seorang anggota polisi melakukan pemerkosaan dan pembunuhan terhadap dua peremp… https://t.co/uBciuD1IlG"
260,Antidotum,2022-05-24 10:28:31+00:00,"Orang tua 🧑🏻‍🦰 gak sanggup bayar segitu ya, sanggup nya 20 juta + oke menikah, si 👩🏻 sama bayinya d rawat bersama… https://t.co/EDkdo4Vqmr"
261,Crouching Tiger,2022-05-24 09:43:41+00:00,@DandElleion__ gk tau keknya dialam penjara bakal di cabulin sih sama napi napi lain. biasanya yg kasusnya pemerkos… https://t.co/ao35BQqsLF
262,Laticia🧚✨,2022-05-24 09:37:55+00:00,"@convomf temen aku korban pemerkosaan, mau bundir gara gara hamil, punya keluarga tapi keluarganya ga anggap dia ad… https://t.co/w4JBamLfsl"
263,"𝔖𝔞𝔡𝔡𝔞𝔪 ℌ𝔲𝔰𝔞𝔦𝔫𝔦,SH. DO 🗯",2022-05-24 09:25:55+00:00,"@goaweygo @kinniku_man @Kasayanto_ @ariel_heryanto @na_dirs @ainunnajib Narkoba, Pencurian/Korupsi, Pemerkosaan dan… https://t.co/MkUiCV87uC"
264,moonchild 🌒,2022-05-24 09:13:43+00:00,@RadenKianSayang @kinniku_man @Kasayanto_ @ariel_heryanto @na_dirs @ainunnajib seperti pemerkosaan gitu ya? meskipu… https://t.co/ATzmgQic8W
265,IDN Times,2022-05-24 09:12:09+00:00,Berharap segera dikategorikan sebagai pelanggaran HAM https://t.co/Mt0shSPyFO
266,wingnang seng malaning nangswang,2022-05-24 08:59:50+00:00,"@EdiMahaMG LBP : Low back pain
LBP : Lembaga Bantuan tindak Pemerkosaan
LBP : LO banget pokoknya
LBP : Leonardo Brillianto Putro"
267,Meneer Mandor,2022-05-24 08:09:20+00:00,"@Hayuningrat7 @aniesbaswedan ☠
Pemerkosaan itu ragam bentuk| cara| tujuan. Pemerkosaan itu menubruk agama| etika| h… https://t.co/eF1gdVrfgh"
268,LPM Progress,2022-05-24 07:54:58+00:00,"[PROGRESS REPORT]

Selasa, 24 Mei 2022 di TPU Pondok Ranggon, aksi yang diselenggarakan oleh Perempuan Mahardika. A… https://t.co/i82m6sZZXG"
269,Anggieaps,2022-05-24 07:37:54+00:00,Ini kaya cerita ibu² yg ditinggal suaminya di Afrika. Sampai 70 tahun dia berpura-pura sebagai laki-laki supaya bis… https://t.co/MGbhjBJzHE
270,kumparan,2022-05-24 07:10:05+00:00,"Siswi SMP itu disekap selama 3 hari di lokasi berbeda, selama itu korban mengalami pencabulan dan pemerkosaan oleh… https://t.co/tjZlvuA0ke"
271,Meneer Mandor,2022-05-24 07:05:53+00:00,"👣
Pemerkosaan itu ragam bentuk ragam cara. Pemerkosaan itu tindak kriminal. Bukan kriminul. Titik ngga pakai koma https://t.co/mfNovzs7Jw"
272,kumparan,2022-05-24 07:03:09+00:00,Keluarga korban tak terima dan melaporkan kasus pemerkosaan dan penyekapan ini ke polisi. #kumparanNEWS https://t.co/uZ0bcQWH4t
273,Alexander Casablancas,2022-05-24 06:48:16+00:00,@mancingkuy Maklumin pelecehan seksual ntar lama kelamaan memaklumi pemerkosaan krn pakaian loh...
274,🎃,2022-05-24 06:12:09+00:00,"@mohmahfudmd Sy setuju&amp;appreciated dgn RKUHP smg memisahkan stigma+dogma LGBT apabila adanya perbuatan dzalim, keji… https://t.co/o1ornaJyDU"
